Siren;Responsable;Adresse;Code_Postal;Ville;NAF;TypeCIL;Portee;Adress;modified adress;latitude;longitude;name;description
343081675;AMPHITEA;5, RUE CADET ;75009;PARIS;6622Z Activités auxiliaires d'assurance et de caisses de retraite;MUTUALISE;Etendue;5, RUE CADET   75009 PARIS;5, RUE CADET   I6875009 PARIS;48.87472;2.342193;AMPHITEA;SIREN : 343081675 | NAF : 6622Z Activités auxiliaires d'assurance et de caisses de retraite | Portée : Etendue
;ANC EXPANSION 10;41 RUE LAFAYETTE ;75009;PARIS;2013A Fabrication de produits chimiques de base, de produits azotés et d'engrais, de matières plastiques de base et de caoutchouc synt;MUTUALISE;Etendue;41 RUE LAFAYETTE   75009 PARIS;41 RUE LAFAYETTE   I6875009 PARIS;48.874819;2.339149;ANC EXPANSION 10;SIREN :  | NAF : 2013A Fabrication de produits chimiques de base, de produits azotés et d'engrais, de matières plastiques de base et de caoutchouc synt | Portée : Etendue
384019329;APREP DIFFUSION;26-30,RUE DE MONTHOLON ;75009;PARIS;6622Z Activités auxiliaires d'assurance et de caisses de retraite;MUTUALISE;Etendue;26-30,RUE DE MONTHOLON   75009 PARIS;26-30,RUE DE MONTHOLON   I6875009 PARIS;48.876726;2.3452;APREP DIFFUSION;SIREN : 384019329 | NAF : 6622Z Activités auxiliaires d'assurance et de caisses de retraite | Portée : Etendue
305207169;AREVA NC;41 RUE LAFAYETTE ;75009;PARIS;2013A Fabrication de produits chimiques de base, de produits azotés et d'engrais, de matières plastiques de base et de caoutchouc synt;MUTUALISE;Etendue;41 RUE LAFAYETTE   75009 PARIS;41 RUE LAFAYETTE   I6875009 PARIS;48.874819;2.339149;AREVA NC;SIREN : 305207169 | NAF : 2013A Fabrication de produits chimiques de base, de produits azotés et d'engrais, de matières plastiques de base et de caoutchouc synt | Portée : Etendue
443978259;ACE DAUMESNIL;116 RUE DE REUILLY ;75012;PARIS;6619B Activités auxiliaires de services financiers, hors assurance et caisses de retraite;MUTUALISE;Etendue;116 RUE DE REUILLY   75012 PARIS;116 RUE DE REUILLY   I6875012 PARIS;48.840273;2.394611;ACE DAUMESNIL;SIREN : 443978259 | NAF : 6619B Activités auxiliaires de services financiers, hors assurance et caisses de retraite | Portée : Etendue
775667132;ASSOCIATION NATIONALE DES PARENTS D'ENFANTS AVEUGLES OU GRAVEMENT DEFICIENTS VISUELS AVEC OU SANS HANDICAP(S) ASSOCIE(S);12 BIS RUE DE PICPUS ;75012;PARIS;8899B Autre action sociale sans hébergement;MUTUALISE;Etendue;12 BIS RUE DE PICPUS   75012 PARIS;12 BIS RUE DE PICPUS   I6875012 PARIS;48.8472;2.392451;ASSOCIATION NATIONALE DES PARENTS D'ENFANTS AVEUGLES OU GRAVEMENT DEFICIENTS VISUELS AVEC OU SANS HANDICAP(S) ASSOCIE(S);SIREN : 775667132 | NAF : 8899B Autre action sociale sans hébergement | Portée : Etendue
443978259;ACE DAUMESNIL;117 RUE DE REUILLY ;75012;PARIS;6619B Activités auxiliaires de services financiers, hors assurance et caisses de retraite;MUTUALISE;Etendue;117 RUE DE REUILLY   75012 PARIS;117 RUE DE REUILLY   I6875012 PARIS;48.841729;2.394746;ACE DAUMESNIL;SIREN : 443978259 | NAF : 6619B Activités auxiliaires de services financiers, hors assurance et caisses de retraite | Portée : Etendue
775667132;ASSOCIATION NATIONALE DES PARENTS D'ENFANTS AVEUGLES OU GRAVEMENT DEFICIENTS VISUELS AVEC OU SANS HANDICAP(S) ASSOCIE(S);13 BIS RUE DE PICPUS ;75012;PARIS;8899B Autre action sociale sans hébergement;MUTUALISE;Etendue;13 BIS RUE DE PICPUS   75012 PARIS;13 BIS RUE DE PICPUS   I6875012 PARIS;48.84689;2.394141;ASSOCIATION NATIONALE DES PARENTS D'ENFANTS AVEUGLES OU GRAVEMENT DEFICIENTS VISUELS AVEC OU SANS HANDICAP(S) ASSOCIE(S);SIREN : 775667132 | NAF : 8899B Autre action sociale sans hébergement | Portée : Etendue
443978259;ACE DAUMESNIL;118 RUE DE REUILLY ;75012;PARIS;6619B Activités auxiliaires de services financiers, hors assurance et caisses de retraite;MUTUALISE;Etendue;118 RUE DE REUILLY   75012 PARIS;118 RUE DE REUILLY   I6875012 PARIS;48.840129;2.394744;ACE DAUMESNIL;SIREN : 443978259 | NAF : 6619B Activités auxiliaires de services financiers, hors assurance et caisses de retraite | Portée : Etendue
775667132;ASSOCIATION NATIONALE DES PARENTS D'ENFANTS AVEUGLES OU GRAVEMENT DEFICIENTS VISUELS AVEC OU SANS HANDICAP(S) ASSOCIE(S);14 BIS RUE DE PICPUS ;75012;PARIS;8899B Autre action sociale sans hébergement;MUTUALISE;Etendue;14 BIS RUE DE PICPUS   75012 PARIS;14 BIS RUE DE PICPUS   I6875012 PARIS;48.846738;2.393731;ASSOCIATION NATIONALE DES PARENTS D'ENFANTS AVEUGLES OU GRAVEMENT DEFICIENTS VISUELS AVEC OU SANS HANDICAP(S) ASSOCIE(S);SIREN : 775667132 | NAF : 8899B Autre action sociale sans hébergement | Portée : Etendue
443978259;ACE DAUMESNIL;119 RUE DE REUILLY ;75012;PARIS;6619B Activités auxiliaires de services financiers, hors assurance et caisses de retraite;MUTUALISE;Etendue;119 RUE DE REUILLY   75012 PARIS;119 RUE DE REUILLY   I6875012 PARIS;48.841221;2.394195;ACE DAUMESNIL;SIREN : 443978259 | NAF : 6619B Activités auxiliaires de services financiers, hors assurance et caisses de retraite | Portée : Etendue
775667132;ASSOCIATION NATIONALE DES PARENTS D'ENFANTS AVEUGLES OU GRAVEMENT DEFICIENTS VISUELS AVEC OU SANS HANDICAP(S) ASSOCIE(S);15 BIS RUE DE PICPUS ;75012;PARIS;8899B Autre action sociale sans hébergement;MUTUALISE;Etendue;15 BIS RUE DE PICPUS   75012 PARIS;15 BIS RUE DE PICPUS   I6875012 PARIS;48.8466;2.39421;ASSOCIATION NATIONALE DES PARENTS D'ENFANTS AVEUGLES OU GRAVEMENT DEFICIENTS VISUELS AVEC OU SANS HANDICAP(S) ASSOCIE(S);SIREN : 775667132 | NAF : 8899B Autre action sociale sans hébergement | Portée : Etendue
443978259;ACE DAUMESNIL;120 RUE DE REUILLY ;75012;PARIS;6619B Activités auxiliaires de services financiers, hors assurance et caisses de retraite;MUTUALISE;Etendue;120 RUE DE REUILLY   75012 PARIS;120 RUE DE REUILLY   I6875012 PARIS;48.839733;2.395544;ACE DAUMESNIL;SIREN : 443978259 | NAF : 6619B Activités auxiliaires de services financiers, hors assurance et caisses de retraite | Portée : Etendue
775667132;ASSOCIATION NATIONALE DES PARENTS D'ENFANTS AVEUGLES OU GRAVEMENT DEFICIENTS VISUELS AVEC OU SANS HANDICAP(S) ASSOCIE(S);16 BIS RUE DE PICPUS ;75012;PARIS;8899B Autre action sociale sans hébergement;MUTUALISE;Etendue;16 BIS RUE DE PICPUS   75012 PARIS;16 BIS RUE DE PICPUS   I6875012 PARIS;48.846534;2.393922;ASSOCIATION NATIONALE DES PARENTS D'ENFANTS AVEUGLES OU GRAVEMENT DEFICIENTS VISUELS AVEC OU SANS HANDICAP(S) ASSOCIE(S);SIREN : 775667132 | NAF : 8899B Autre action sociale sans hébergement | Portée : Etendue
443978259;ACE DAUMESNIL;121 RUE DE REUILLY ;75012;PARIS;6619B Activités auxiliaires de services financiers, hors assurance et caisses de retraite;MUTUALISE;Etendue;121 RUE DE REUILLY   75012 PARIS;121 RUE DE REUILLY   I6875012 PARIS;48.841018;2.394932;ACE DAUMESNIL;SIREN : 443978259 | NAF : 6619B Activités auxiliaires de services financiers, hors assurance et caisses de retraite | Portée : Etendue
775667132;ASSOCIATION NATIONALE DES PARENTS D'ENFANTS AVEUGLES OU GRAVEMENT DEFICIENTS VISUELS AVEC OU SANS HANDICAP(S) ASSOCIE(S);17 BIS RUE DE PICPUS ;75012;PARIS;8899B Autre action sociale sans hébergement;MUTUALISE;Etendue;17 BIS RUE DE PICPUS   75012 PARIS;17 BIS RUE DE PICPUS   I6875012 PARIS;48.846772;2.394405;ASSOCIATION NATIONALE DES PARENTS D'ENFANTS AVEUGLES OU GRAVEMENT DEFICIENTS VISUELS AVEC OU SANS HANDICAP(S) ASSOCIE(S);SIREN : 775667132 | NAF : 8899B Autre action sociale sans hébergement | Portée : Etendue
443978259;ACE DAUMESNIL;122 RUE DE REUILLY ;75012;PARIS;6619B Activités auxiliaires de services financiers, hors assurance et caisses de retraite;MUTUALISE;Etendue;122 RUE DE REUILLY   75012 PARIS;122 RUE DE REUILLY   I6875012 PARIS;48.839733;2.395544;ACE DAUMESNIL;SIREN : 443978259 | NAF : 6619B Activités auxiliaires de services financiers, hors assurance et caisses de retraite | Portée : Etendue
775667132;ASSOCIATION NATIONALE DES PARENTS D'ENFANTS AVEUGLES OU GRAVEMENT DEFICIENTS VISUELS AVEC OU SANS HANDICAP(S) ASSOCIE(S);18 BIS RUE DE PICPUS ;75012;PARIS;8899B Autre action sociale sans hébergement;MUTUALISE;Etendue;18 BIS RUE DE PICPUS   75012 PARIS;18 BIS RUE DE PICPUS   I6875012 PARIS;48.846338;2.39393;ASSOCIATION NATIONALE DES PARENTS D'ENFANTS AVEUGLES OU GRAVEMENT DEFICIENTS VISUELS AVEC OU SANS HANDICAP(S) ASSOCIE(S);SIREN : 775667132 | NAF : 8899B Autre action sociale sans hébergement | Portée : Etendue
443978259;ACE DAUMESNIL;123 RUE DE REUILLY ;75012;PARIS;6619B Activités auxiliaires de services financiers, hors assurance et caisses de retraite;MUTUALISE;Etendue;123 RUE DE REUILLY   75012 PARIS;123 RUE DE REUILLY   I6875012 PARIS;48.840648;2.394978;ACE DAUMESNIL;SIREN : 443978259 | NAF : 6619B Activités auxiliaires de services financiers, hors assurance et caisses de retraite | Portée : Etendue
775667132;ASSOCIATION NATIONALE DES PARENTS D'ENFANTS AVEUGLES OU GRAVEMENT DEFICIENTS VISUELS AVEC OU SANS HANDICAP(S) ASSOCIE(S);19 BIS RUE DE PICPUS ;75012;PARIS;8899B Autre action sociale sans hébergement;MUTUALISE;Etendue;19 BIS RUE DE PICPUS   75012 PARIS;19 BIS RUE DE PICPUS   I6875012 PARIS;48.846238;2.394516;ASSOCIATION NATIONALE DES PARENTS D'ENFANTS AVEUGLES OU GRAVEMENT DEFICIENTS VISUELS AVEC OU SANS HANDICAP(S) ASSOCIE(S);SIREN : 775667132 | NAF : 8899B Autre action sociale sans hébergement | Portée : Etendue
443978259;ACE DAUMESNIL;124 RUE DE REUILLY ;75012;PARIS;6619B Activités auxiliaires de services financiers, hors assurance et caisses de retraite;MUTUALISE;Etendue;124 RUE DE REUILLY   75012 PARIS;124 RUE DE REUILLY   I6875012 PARIS;48.839733;2.395544;ACE DAUMESNIL;SIREN : 443978259 | NAF : 6619B Activités auxiliaires de services financiers, hors assurance et caisses de retraite | Portée : Etendue
775667132;ASSOCIATION NATIONALE DES PARENTS D'ENFANTS AVEUGLES OU GRAVEMENT DEFICIENTS VISUELS AVEC OU SANS HANDICAP(S) ASSOCIE(S);20 BIS RUE DE PICPUS ;75012;PARIS;8899B Autre action sociale sans hébergement;MUTUALISE;Etendue;20 BIS RUE DE PICPUS   75012 PARIS;20 BIS RUE DE PICPUS   I6875012 PARIS;48.846355;2.39439;ASSOCIATION NATIONALE DES PARENTS D'ENFANTS AVEUGLES OU GRAVEMENT DEFICIENTS VISUELS AVEC OU SANS HANDICAP(S) ASSOCIE(S);SIREN : 775667132 | NAF : 8899B Autre action sociale sans hébergement | Portée : Etendue
351375365;ATRIUM;115 RUE DE LA SANTE ;75013;PARIS;8710A Hébergement médicalisé;MUTUALISE;Etendue;115 RUE DE LA SANTE   75013 PARIS;115 RUE DE LA SANTE   I6875013 PARIS;48.82881;2.341539;ATRIUM;SIREN : 351375365 | NAF : 8710A Hébergement médicalisé | Portée : Etendue
481910669;BELLEVUE;115 RUE DE LA SANTE ;75013;PARIS;8710A Hébergement médicalisé;MUTUALISE;Etendue;115 RUE DE LA SANTE   75013 PARIS;115 RUE DE LA SANTE   I6875013 PARIS;48.82881;2.341539;BELLEVUE;SIREN : 481910669 | NAF : 8710A Hébergement médicalisé | Portée : Etendue
351375365;ATRIUM;116 RUE DE LA SANTE ;75013;PARIS;8710A Hébergement médicalisé;MUTUALISE;Etendue;116 RUE DE LA SANTE   75013 PARIS;116 RUE DE LA SANTE   I6875013 PARIS;48.826538;2.341617;ATRIUM;SIREN : 351375365 | NAF : 8710A Hébergement médicalisé | Portée : Etendue
481910669;BELLEVUE;116 RUE DE LA SANTE ;75013;PARIS;8710A Hébergement médicalisé;MUTUALISE;Etendue;116 RUE DE LA SANTE   75013 PARIS;116 RUE DE LA SANTE   I6875013 PARIS;48.826538;2.341617;BELLEVUE;SIREN : 481910669 | NAF : 8710A Hébergement médicalisé | Portée : Etendue
351375365;ATRIUM;117 RUE DE LA SANTE ;75013;PARIS;8710A Hébergement médicalisé;MUTUALISE;Etendue;117 RUE DE LA SANTE   75013 PARIS;117 RUE DE LA SANTE   I6875013 PARIS;48.828677;2.341576;ATRIUM;SIREN : 351375365 | NAF : 8710A Hébergement médicalisé | Portée : Etendue
481910669;BELLEVUE;117 RUE DE LA SANTE ;75013;PARIS;8710A Hébergement médicalisé;MUTUALISE;Etendue;117 RUE DE LA SANTE   75013 PARIS;117 RUE DE LA SANTE   I6875013 PARIS;48.828677;2.341576;BELLEVUE;SIREN : 481910669 | NAF : 8710A Hébergement médicalisé | Portée : Etendue
351375365;ATRIUM;118 RUE DE LA SANTE ;75013;PARIS;8710A Hébergement médicalisé;MUTUALISE;Etendue;118 RUE DE LA SANTE   75013 PARIS;118 RUE DE LA SANTE   I6875013 PARIS;48.826538;2.341617;ATRIUM;SIREN : 351375365 | NAF : 8710A Hébergement médicalisé | Portée : Etendue
481910669;BELLEVUE;118 RUE DE LA SANTE ;75013;PARIS;8710A Hébergement médicalisé;MUTUALISE;Etendue;118 RUE DE LA SANTE   75013 PARIS;118 RUE DE LA SANTE   I6875013 PARIS;48.826538;2.341617;BELLEVUE;SIREN : 481910669 | NAF : 8710A Hébergement médicalisé | Portée : Etendue
351375365;ATRIUM;119 RUE DE LA SANTE ;75013;PARIS;8710A Hébergement médicalisé;MUTUALISE;Etendue;119 RUE DE LA SANTE   75013 PARIS;119 RUE DE LA SANTE   I6875013 PARIS;48.828606;2.342124;ATRIUM;SIREN : 351375365 | NAF : 8710A Hébergement médicalisé | Portée : Etendue
481910669;BELLEVUE;119 RUE DE LA SANTE ;75013;PARIS;8710A Hébergement médicalisé;MUTUALISE;Etendue;119 RUE DE LA SANTE   75013 PARIS;119 RUE DE LA SANTE   I6875013 PARIS;48.828606;2.342124;BELLEVUE;SIREN : 481910669 | NAF : 8710A Hébergement médicalisé | Portée : Etendue
351375365;ATRIUM;120 RUE DE LA SANTE ;75013;PARIS;8710A Hébergement médicalisé;MUTUALISE;Etendue;120 RUE DE LA SANTE   75013 PARIS;120 RUE DE LA SANTE   I6875013 PARIS;48.826538;2.341617;ATRIUM;SIREN : 351375365 | NAF : 8710A Hébergement médicalisé | Portée : Etendue
481910669;BELLEVUE;120 RUE DE LA SANTE ;75013;PARIS;8710A Hébergement médicalisé;MUTUALISE;Etendue;120 RUE DE LA SANTE   75013 PARIS;120 RUE DE LA SANTE   I6875013 PARIS;48.826538;2.341617;BELLEVUE;SIREN : 481910669 | NAF : 8710A Hébergement médicalisé | Portée : Etendue
351375365;ATRIUM;121 RUE DE LA SANTE ;75013;PARIS;8710A Hébergement médicalisé;MUTUALISE;Etendue;121 RUE DE LA SANTE   75013 PARIS;121 RUE DE LA SANTE   I6875013 PARIS;48.828499;2.341757;ATRIUM;SIREN : 351375365 | NAF : 8710A Hébergement médicalisé | Portée : Etendue
481910669;BELLEVUE;121 RUE DE LA SANTE ;75013;PARIS;8710A Hébergement médicalisé;MUTUALISE;Etendue;121 RUE DE LA SANTE   75013 PARIS;121 RUE DE LA SANTE   I6875013 PARIS;48.828499;2.341757;BELLEVUE;SIREN : 481910669 | NAF : 8710A Hébergement médicalisé | Portée : Etendue
351375365;ATRIUM;122 RUE DE LA SANTE ;75013;PARIS;8710A Hébergement médicalisé;MUTUALISE;Etendue;122 RUE DE LA SANTE   75013 PARIS;122 RUE DE LA SANTE   I6875013 PARIS;48.826538;2.341617;ATRIUM;SIREN : 351375365 | NAF : 8710A Hébergement médicalisé | Portée : Etendue
481910669;BELLEVUE;122 RUE DE LA SANTE ;75013;PARIS;8710A Hébergement médicalisé;MUTUALISE;Etendue;122 RUE DE LA SANTE   75013 PARIS;122 RUE DE LA SANTE   I6875013 PARIS;48.826538;2.341617;BELLEVUE;SIREN : 481910669 | NAF : 8710A Hébergement médicalisé | Portée : Etendue
351375365;ATRIUM;123 RUE DE LA SANTE ;75013;PARIS;8710A Hébergement médicalisé;MUTUALISE;Etendue;123 RUE DE LA SANTE   75013 PARIS;123 RUE DE LA SANTE   I6875013 PARIS;48.828132;2.342046;ATRIUM;SIREN : 351375365 | NAF : 8710A Hébergement médicalisé | Portée : Etendue
481910669;BELLEVUE;123 RUE DE LA SANTE ;75013;PARIS;8710A Hébergement médicalisé;MUTUALISE;Etendue;123 RUE DE LA SANTE   75013 PARIS;123 RUE DE LA SANTE   I6875013 PARIS;48.828132;2.342046;BELLEVUE;SIREN : 481910669 | NAF : 8710A Hébergement médicalisé | Portée : Etendue
414572248;AON FRANCE;31-35 RUE DE LA FEDERATION ;75015;PARIS;6622Z Activités auxiliaires d'assurance et de caisses de retraite;MUTUALISE;Etendue;31-35 RUE DE LA FEDERATION   75015 PARIS;31-35 RUE DE LA FEDERATION   I6875015 PARIS;48.854594;2.293264;AON FRANCE;SIREN : 414572248 | NAF : 6622Z Activités auxiliaires d'assurance et de caisses de retraite | Portée : Etendue
501211411;AON HOLDINGS FRANCE SNC;31-35 RUE DE LA FEDERATION ;75015;PARIS;6420Z Activités des sociétés holding;MUTUALISE;Etendue;31-35 RUE DE LA FEDERATION   75015 PARIS;31-35 RUE DE LA FEDERATION   I6875015 PARIS;48.854594;2.293264;AON HOLDINGS FRANCE SNC;SIREN : 501211411 | NAF : 6420Z Activités des sociétés holding | Portée : Etendue
414572248;AON FRANCE;31-35 RUE DE LA FEDERATION ;75015;PARIS;6622Z Activités auxiliaires d'assurance et de caisses de retraite;MUTUALISE;Etendue;31-35 RUE DE LA FEDERATION   75015 PARIS;31-35 RUE DE LA FEDERATION   I6875015 PARIS;48.854594;2.293264;AON FRANCE;SIREN : 414572248 | NAF : 6622Z Activités auxiliaires d'assurance et de caisses de retraite | Portée : Etendue
501211411;AON HOLDINGS FRANCE SNC;31-35 RUE DE LA FEDERATION ;75015;PARIS;6420Z Activités des sociétés holding;MUTUALISE;Etendue;31-35 RUE DE LA FEDERATION   75015 PARIS;31-35 RUE DE LA FEDERATION   I6875015 PARIS;48.854594;2.293264;AON HOLDINGS FRANCE SNC;SIREN : 501211411 | NAF : 6420Z Activités des sociétés holding | Portée : Etendue
414572248;AON FRANCE;31-35 RUE DE LA FEDERATION ;75015;PARIS;6622Z Activités auxiliaires d'assurance et de caisses de retraite;MUTUALISE;Etendue;31-35 RUE DE LA FEDERATION   75015 PARIS;31-35 RUE DE LA FEDERATION   I6875015 PARIS;48.854594;2.293264;AON FRANCE;SIREN : 414572248 | NAF : 6622Z Activités auxiliaires d'assurance et de caisses de retraite | Portée : Etendue
501211411;AON HOLDINGS FRANCE SNC;31-35 RUE DE LA FEDERATION ;75015;PARIS;6420Z Activités des sociétés holding;MUTUALISE;Etendue;31-35 RUE DE LA FEDERATION   75015 PARIS;31-35 RUE DE LA FEDERATION   I6875015 PARIS;48.854594;2.293264;AON HOLDINGS FRANCE SNC;SIREN : 501211411 | NAF : 6420Z Activités des sociétés holding | Portée : Etendue
414572248;AON FRANCE;31-35 RUE DE LA FEDERATION ;75015;PARIS;6622Z Activités auxiliaires d'assurance et de caisses de retraite;MUTUALISE;Etendue;31-35 RUE DE LA FEDERATION   75015 PARIS;31-35 RUE DE LA FEDERATION   I6875015 PARIS;48.854594;2.293264;AON FRANCE;SIREN : 414572248 | NAF : 6622Z Activités auxiliaires d'assurance et de caisses de retraite | Portée : Etendue
501211411;AON HOLDINGS FRANCE SNC;31-35 RUE DE LA FEDERATION ;75015;PARIS;6420Z Activités des sociétés holding;MUTUALISE;Etendue;31-35 RUE DE LA FEDERATION   75015 PARIS;31-35 RUE DE LA FEDERATION   I6875015 PARIS;48.854594;2.293264;AON HOLDINGS FRANCE SNC;SIREN : 501211411 | NAF : 6420Z Activités des sociétés holding | Portée : Etendue
414572248;AON FRANCE;31-35 RUE DE LA FEDERATION ;75015;PARIS;6622Z Activités auxiliaires d'assurance et de caisses de retraite;MUTUALISE;Etendue;31-35 RUE DE LA FEDERATION   75015 PARIS;31-35 RUE DE LA FEDERATION   I6875015 PARIS;48.854594;2.293264;AON FRANCE;SIREN : 414572248 | NAF : 6622Z Activités auxiliaires d'assurance et de caisses de retraite | Portée : Etendue
501211411;AON HOLDINGS FRANCE SNC;31-35 RUE DE LA FEDERATION ;75015;PARIS;6420Z Activités des sociétés holding;MUTUALISE;Etendue;31-35 RUE DE LA FEDERATION   75015 PARIS;31-35 RUE DE LA FEDERATION   I6875015 PARIS;48.854594;2.293264;AON HOLDINGS FRANCE SNC;SIREN : 501211411 | NAF : 6420Z Activités des sociétés holding | Portée : Etendue
414572248;AON FRANCE;31-35 RUE DE LA FEDERATION ;75015;PARIS;6622Z Activités auxiliaires d'assurance et de caisses de retraite;MUTUALISE;Etendue;31-35 RUE DE LA FEDERATION   75015 PARIS;31-35 RUE DE LA FEDERATION   I6875015 PARIS;48.854594;2.293264;AON FRANCE;SIREN : 414572248 | NAF : 6622Z Activités auxiliaires d'assurance et de caisses de retraite | Portée : Etendue
501211411;AON HOLDINGS FRANCE SNC;31-35 RUE DE LA FEDERATION ;75015;PARIS;6420Z Activités des sociétés holding;MUTUALISE;Etendue;31-35 RUE DE LA FEDERATION   75015 PARIS;31-35 RUE DE LA FEDERATION   I6875015 PARIS;48.854594;2.293264;AON HOLDINGS FRANCE SNC;SIREN : 501211411 | NAF : 6420Z Activités des sociétés holding | Portée : Etendue
414572248;AON FRANCE;31-35 RUE DE LA FEDERATION ;75015;PARIS;6622Z Activités auxiliaires d'assurance et de caisses de retraite;MUTUALISE;Etendue;31-35 RUE DE LA FEDERATION   75015 PARIS;31-35 RUE DE LA FEDERATION   I6875015 PARIS;48.854594;2.293264;AON FRANCE;SIREN : 414572248 | NAF : 6622Z Activités auxiliaires d'assurance et de caisses de retraite | Portée : Etendue
501211411;AON HOLDINGS FRANCE SNC;31-35 RUE DE LA FEDERATION ;75015;PARIS;6420Z Activités des sociétés holding;MUTUALISE;Etendue;31-35 RUE DE LA FEDERATION   75015 PARIS;31-35 RUE DE LA FEDERATION   I6875015 PARIS;48.854594;2.293264;AON HOLDINGS FRANCE SNC;SIREN : 501211411 | NAF : 6420Z Activités des sociétés holding | Portée : Etendue
414572248;AON FRANCE;31-35 RUE DE LA FEDERATION ;75015;PARIS;6622Z Activités auxiliaires d'assurance et de caisses de retraite;MUTUALISE;Etendue;31-35 RUE DE LA FEDERATION   75015 PARIS;31-35 RUE DE LA FEDERATION   I6875015 PARIS;48.854594;2.293264;AON FRANCE;SIREN : 414572248 | NAF : 6622Z Activités auxiliaires d'assurance et de caisses de retraite | Portée : Etendue
501211411;AON HOLDINGS FRANCE SNC;31-35 RUE DE LA FEDERATION ;75015;PARIS;6420Z Activités des sociétés holding;MUTUALISE;Etendue;31-35 RUE DE LA FEDERATION   75015 PARIS;31-35 RUE DE LA FEDERATION   I6875015 PARIS;48.854594;2.293264;AON HOLDINGS FRANCE SNC;SIREN : 501211411 | NAF : 6420Z Activités des sociétés holding | Portée : Etendue
414572248;AON FRANCE;31-35 RUE DE LA FEDERATION ;75015;PARIS;6622Z Activités auxiliaires d'assurance et de caisses de retraite;MUTUALISE;Etendue;31-35 RUE DE LA FEDERATION   75015 PARIS;31-35 RUE DE LA FEDERATION   I6875015 PARIS;48.854594;2.293264;AON FRANCE;SIREN : 414572248 | NAF : 6622Z Activités auxiliaires d'assurance et de caisses de retraite | Portée : Etendue
501211411;AON HOLDINGS FRANCE SNC;31-35 RUE DE LA FEDERATION ;75015;PARIS;6420Z Activités des sociétés holding;MUTUALISE;Etendue;31-35 RUE DE LA FEDERATION   75015 PARIS;31-35 RUE DE LA FEDERATION   I6875015 PARIS;48.854594;2.293264;AON HOLDINGS FRANCE SNC;SIREN : 501211411 | NAF : 6420Z Activités des sociétés holding | Portée : Etendue
430431874;ACE TOCQUEVILLE;81 RUE DE TOCQUEVILLE ;75017;PARIS;6619B Activités auxiliaires de services financiers, hors assurance et caisses de retraite;MUTUALISE;Etendue;81 RUE DE TOCQUEVILLE   75017 PARIS;81 RUE DE TOCQUEVILLE   I6875017 PARIS;48.886911;2.308057;ACE TOCQUEVILLE;SIREN : 430431874 | NAF : 6619B Activités auxiliaires de services financiers, hors assurance et caisses de retraite | Portée : Etendue
429122278;AGECFA VOYAGEURS;4-22 RUE MARIE GEORGES PICQUART ;75017;PARIS;9499Z Activités des autres organisations associatives;MUTUALISE;Etendue;4-22 RUE MARIE GEORGES PICQUART   75017 PARIS;4-22 RUE MARIE GEORGES PICQUART   I6875017 PARIS;48.888118;2.312086;AGECFA VOYAGEURS;SIREN : 429122278 | NAF : 9499Z Activités des autres organisations associatives | Portée : Etendue
434969754;AGSI;76 RUE DE PRONY ;75017;PARIS;8299Z Activités de soutien aux entreprises n.c.a.;MUTUALISE;Etendue;76 RUE DE PRONY   75017 PARIS;76 RUE DE PRONY   I6875017 PARIS;48.883791;2.300949;AGSI;SIREN : 434969754 | NAF : 8299Z Activités de soutien aux entreprises n.c.a. | Portée : Etendue
752610147;ASSOCIATION DE MOYENS KLESIA;4-22 RUE MARIE-GEORGES PICQUART ;75017;PARIS;;MUTUALISE;Partielle;4-22 RUE MARIE-GEORGES PICQUART   75017 PARIS;4-22 RUE MARIE-GEORGES PICQUART   I6875017 PARIS;48.888118;2.312086;ASSOCIATION DE MOYENS KLESIA;SIREN : 752610147 | NAF :  | Portée : Partielle
0;ASSOCIATION DE PREVOYANCE DU GROUPE KLESIA;4-22 RUE MARIE GEORGES PICQUART ;75017;PARIS;9499Z Activités des autres organisations associatives;MUTUALISE;Etendue;4-22 RUE MARIE GEORGES PICQUART   75017 PARIS;4-22 RUE MARIE GEORGES PICQUART   I6875017 PARIS;48.888118;2.312086;ASSOCIATION DE PREVOYANCE DU GROUPE KLESIA;SIREN : 0 | NAF : 9499Z Activités des autres organisations associatives | Portée : Etendue
0;ASSOCIATION KLESIA TNS;4-22 RUE MARIE GEORGES PICQUART ;75017;PARIS;6399Z Autres services d'information;MUTUALISE;Etendue;4-22 RUE MARIE GEORGES PICQUART   75017 PARIS;4-22 RUE MARIE GEORGES PICQUART   I6875017 PARIS;48.888118;2.312086;ASSOCIATION KLESIA TNS;SIREN : 0 | NAF : 6399Z Autres services d'information | Portée : Etendue
444159164;ASSYSTEM ENGINEERING AND OPERATION;70 BOULEVARD DE COURCELLES ;75017;PARIS;;MUTUALISE;Générale;70 BOULEVARD DE COURCELLES   75017 PARIS;70 BOULEVARD DE COURCELLES   I6875017 PARIS;48.880251;2.306333;ASSYSTEM ENGINEERING AND OPERATION;SIREN : 444159164 | NAF :  | Portée : Générale
